Name,MapDate,DSCI
Missouri,20150630,0
Missouri,20150707,0
Missouri,20150714,0
Missouri,20150721,0
Missouri,20150728,0
Missouri,20150804,0
Missouri,20150811,0
Missouri,20150818,0
Missouri,20150825,0
Missouri,20150901,0
Missouri,20150908,2
Missouri,20150915,3
Missouri,20150922,16
Missouri,20150929,31
Missouri,20151006,54
Missouri,20151013,75
Missouri,20151020,95
Missouri,20151027,124
Missouri,20151103,126
Missouri,20151110,126
Missouri,20151117,50
Missouri,20151124,0
Missouri,20151201,0
Missouri,20151208,0
Missouri,20151215,0
Missouri,20151222,0
Missouri,20151229,0
Missouri,20160105,0
Missouri,20160112,0
Missouri,20160119,0
Missouri,20160126,0
Missouri,20160202,0
Missouri,20160209,0
Missouri,20160216,0
Missouri,20160223,0
Missouri,20160301,0
Missouri,20160308,0
Missouri,20160315,0
Missouri,20160322,0
Missouri,20160329,51
Missouri,20160405,50
Missouri,20160412,57
Missouri,20160419,74
Missouri,20160426,90
Missouri,20160503,64
Missouri,20160510,63
Missouri,20160517,16
Missouri,20160524,16
Missouri,20160531,19
Missouri,20160607,19
Missouri,20160614,53
Missouri,20160621,59
Missouri,20160628,58
Missouri,20160705,25
Missouri,20160712,23
Missouri,20160719,22
Missouri,20160726,16
Missouri,20160802,13
Missouri,20160809,9
Missouri,20160816,6
Missouri,20160823,6
Missouri,20160830,1
Missouri,20160906,1
Missouri,20160913,0
Missouri,20160920,0
Missouri,20160927,0
Missouri,20161004,0
Missouri,20161011,2
Missouri,20161018,5
Missouri,20161025,5
Missouri,20161101,11
Missouri,20161108,14
Missouri,20161115,39
Missouri,20161122,76
Missouri,20161129,73
Missouri,20161206,71
Missouri,20161213,71
Missouri,20161220,97
Missouri,20161227,98
Missouri,20170103,116
Missouri,20170110,147
Missouri,20170117,127
Missouri,20170124,129
Missouri,20170131,98
Missouri,20170207,98
Missouri,20170214,116
Missouri,20170221,145
Missouri,20170228,163
Missouri,20170307,184
Missouri,20170314,181
Missouri,20170321,183
Missouri,20170328,152
Missouri,20170404,99
Missouri,20170411,53
Missouri,20170418,49
Missouri,20170425,31
Missouri,20170502,0
Missouri,20170509,0
Missouri,20170516,0
Missouri,20170523,0
Missouri,20170530,0
Missouri,20170606,4
Missouri,20170613,31
Missouri,20170620,12
Missouri,20170627,12
Missouri,20170704,6
Missouri,20170711,6
Missouri,20170718,23
Missouri,20170725,45
Missouri,20170801,47
Missouri,20170808,22
Missouri,20170815,22
Missouri,20170822,23
Missouri,20170829,18
Missouri,20170905,18
Missouri,20170912,65
Missouri,20170919,72
Missouri,20170926,73
Missouri,20171003,92
Missouri,20171010,83
Missouri,20171017,92
Missouri,20171024,91
Missouri,20171031,94
Missouri,20171107,106
Missouri,20171114,115
Missouri,20171121,129
Missouri,20171128,131
Missouri,20171205,140
Missouri,20171212,153
Missouri,20171219,167
Missouri,20171226,162
Missouri,20180102,170
Missouri,20180109,170
Missouri,20180116,170
Missouri,20180123,177
Missouri,20180130,185
Missouri,20180206,185
Missouri,20180213,193
Missouri,20180220,186
Missouri,20180227,106
Missouri,20180306,96
Missouri,20180313,95
Missouri,20180320,63
Missouri,20180327,48
Missouri,20180403,37
Missouri,20180410,36
Missouri,20180417,36
Missouri,20180424,44
Missouri,20180501,46
Missouri,20180508,70
Missouri,20180515,68
Missouri,20180522,56
Missouri,20180529,54
Missouri,20180605,58
Missouri,20180612,77
Missouri,20180619,101
Missouri,20180626,125
Missouri,20180703,126
Missouri,20180710,144
Missouri,20180717,154
Missouri,20180724,183
Missouri,20180731,209
Missouri,20180807,239
Missouri,20180814,267
Missouri,20180821,224
Missouri,20180828,202
Missouri,20180904,163
Missouri,20180911,126
Missouri,20180918,126
Missouri,20180925,120
Missouri,20181002,125
Missouri,20181009,70
Missouri,20181016,35
Missouri,20181023,34
Missouri,20181030,33
Missouri,20181106,9
Missouri,20181113,8
Missouri,20181120,8
Missouri,20181127,16
Missouri,20181204,11
Missouri,20181211,14
Missouri,20181218,14
Missouri,20181225,18
Missouri,20190101,3
Missouri,20190108,1
Missouri,20190115,0
Missouri,20190122,0
Missouri,20190129,0
Missouri,20190205,0
Missouri,20190212,0
Missouri,20190219,0
Missouri,20190226,0
Missouri,20190305,0
Missouri,20190312,0
Missouri,20190319,0
Missouri,20190326,0
Missouri,20190402,0
Missouri,20190409,0
Missouri,20190416,0
Missouri,20190423,0
Missouri,20190430,0
Missouri,20190507,0
Missouri,20190514,0
Missouri,20190521,0
Missouri,20190528,0
Missouri,20190604,0
Missouri,20190611,0
Missouri,20190618,0
Missouri,20190625,0
Missouri,20190702,0
Missouri,20190709,0
Missouri,20190716,0
Missouri,20190723,1
Missouri,20190730,1
Missouri,20190806,1
Missouri,20190813,3
Missouri,20190820,4
Missouri,20190827,0
Missouri,20190903,0
Missouri,20190910,0
Missouri,20190917,2
Missouri,20190924,8
Missouri,20191001,24
Missouri,20191008,19
Missouri,20191015,12
Missouri,20191022,0
Missouri,20191029,0
Missouri,20191105,0
Missouri,20191112,0
Missouri,20191119,0
Missouri,20191126,0
Missouri,20191203,0
Missouri,20191210,0
Missouri,20191217,0
Missouri,20191224,0
Missouri,20191231,0
Missouri,20200107,0
Missouri,20200114,0
Missouri,20200121,0
Missouri,20200128,0
Missouri,20200204,0
Missouri,20200211,0
Missouri,20200218,0
Missouri,20200225,0
Missouri,20200303,0
Missouri,20200310,0
Missouri,20200317,0
Missouri,20200324,0
Missouri,20200331,0
Missouri,20200407,0
Missouri,20200414,0
Missouri,20200421,0
Missouri,20200428,0
Missouri,20200505,0
Missouri,20200512,0
Missouri,20200519,1
Missouri,20200526,0
Missouri,20200602,0
Missouri,20200609,0
Missouri,20200616,4
Missouri,20200623,13
Missouri,20200630,13
Missouri,20200707,13
Missouri,20200714,53
Missouri,20200721,44
Missouri,20200728,41
Missouri,20200804,18
Missouri,20200811,16
Missouri,20200818,19
Missouri,20200825,27
Missouri,20200901,29
Missouri,20200908,31
Missouri,20200915,28
Missouri,20200922,35
Missouri,20200929,51
Missouri,20201006,56
Missouri,20201013,67
Missouri,20201020,82
Missouri,20201027,54
Missouri,20201103,50
Missouri,20201110,59
Missouri,20201117,54
Missouri,20201124,47
Missouri,20201201,44
Missouri,20201208,47
Missouri,20201215,47
Missouri,20201222,47
Missouri,20201229,55
Missouri,20210105,19
Missouri,20210112,16
Missouri,20210119,20
Missouri,20210126,16
Missouri,20210202,2
Missouri,20210209,2
Missouri,20210216,2
Missouri,20210223,2
Missouri,20210302,2
Missouri,20210309,12
Missouri,20210316,6
Missouri,20210323,0
Missouri,20210330,0
Missouri,20210406,0
Missouri,20210413,0
Missouri,20210420,0
Missouri,20210427,0
Missouri,20210504,6
Missouri,20210511,6
Missouri,20210518,6
Missouri,20210525,5
Missouri,20210601,4
Missouri,20210608,10
Missouri,20210615,17
Missouri,20210622,22
Missouri,20210629,5
Missouri,20210706,6
Missouri,20210713,3
Montana,20141230,1
Montana,20150106,1
Montana,20150113,1
Montana,20150120,3
Montana,20150127,3
Montana,20150203,3
Montana,20150210,3
Montana,20150217,3
Montana,20150224,4
Montana,20150303,4
Montana,20150310,4
Montana,20150317,4
Montana,20150324,5
Montana,20150331,5
Montana,20150407,5
Montana,20150414,14
Montana,20150421,13
Montana,20150428,18
Montana,20150505,30
Montana,20150512,36
Montana,20150519,24
Montana,20150526,37
Montana,20150602,39
Montana,20150609,32
Montana,20150616,44
Montana,20150623,82
Montana,20150630,117
Montana,20150707,154
Montana,20150714,153
Montana,20150721,153
Montana,20150728,136
Montana,20150804,136
Montana,20150811,137
Montana,20150818,137
Montana,20150825,150
Montana,20150901,158
Montana,20150908,158
Montana,20150915,158
Montana,20150922,155
Montana,20150929,153
Montana,20151006,134
Montana,20151013,134
Montana,20151020,135
Montana,20151027,135
Montana,20151103,119
Montana,20151110,116
Montana,20151117,123
Montana,20151124,123
Montana,20151201,122
Montana,20151208,122
Montana,20151215,119
Montana,20151222,107
Montana,20151229,107
Montana,20160105,111
Montana,20160112,114
Montana,20160119,101
Montana,20160126,100
Montana,20160202,98
Montana,20160209,98
Montana,20160216,92
Montana,20160223,91
Montana,20160301,91
Montana,20160308,74
Montana,20160315,72
Montana,20160322,57
Montana,20160329,57
Montana,20160405,46
Montana,20160412,46
Montana,20160419,34
Montana,20160426,30
Montana,20160503,30
Montana,20160510,30
Montana,20160517,30
Montana,20160524,30
Montana,20160531,28
Montana,20160607,30
Montana,20160614,36
Montana,20160621,37
Montana,20160628,40
Montana,20160705,40
Montana,20160712,39
Montana,20160719,56
Montana,20160726,57
Montana,20160802,57
Montana,20160809,94
Montana,20160816,94
Montana,20160823,90
Montana,20160830,90
Montana,20160906,90
Montana,20160913,74
Montana,20160920,91
Montana,20160927,77
Montana,20161004,73
Montana,20161011,37
Montana,20161018,25
Montana,20161025,25
Montana,20161101,25
Montana,20161108,22
Montana,20161115,22
Montana,20161122,22
Montana,20161129,32
Montana,20161206,33
Montana,20161213,33
Montana,20161220,31
Montana,20161227,31
Montana,20170103,31
Montana,20170110,17
Montana,20170117,17
Montana,20170124,17
Montana,20170131,17
Montana,20170207,17
Montana,20170214,20
Montana,20170221,20
Montana,20170228,17
Montana,20170307,11
Montana,20170314,14
Montana,20170321,14
Montana,20170328,14
Montana,20170404,14
Montana,20170411,12
Montana,20170418,12
Montana,20170425,12
Montana,20170502,1
Montana,20170509,2
Montana,20170516,2
Montana,20170523,5
Montana,20170530,33
Montana,20170606,53
Montana,20170613,66
Montana,20170620,90
Montana,20170627,122
Montana,20170704,138
Montana,20170711,159
Montana,20170718,172
Montana,20170725,204
Montana,20170801,214
Montana,20170808,231
Montana,20170815,251
Montana,20170822,293
Montana,20170829,320
Montana,20170905,330
Montana,20170912,340
Montana,20170919,315
Montana,20170926,309
Montana,20171003,266
Montana,20171010,245
Montana,20171017,230
Montana,20171024,213
Montana,20171031,213
Montana,20171107,176
Montana,20171114,176
Montana,20171121,176
Montana,20171128,169
Montana,20171205,167
Montana,20171212,167
Montana,20171219,167
Montana,20171226,165
Montana,20180102,134
Montana,20180109,86
Montana,20180116,86
Montana,20180123,86
Montana,20180130,86
Montana,20180206,85
Montana,20180213,69
Montana,20180220,69
Montana,20180227,53
Montana,20180306,52
Montana,20180313,40
Montana,20180320,28
Montana,20180327,28
Montana,20180403,20
Montana,20180410,20
Montana,20180417,14
Montana,20180424,14
Montana,20180501,10
Montana,20180508,10
Montana,20180515,15
Montana,20180522,12
Montana,20180529,12
Montana,20180605,12
Montana,20180612,12
Montana,20180619,20
Montana,20180626,20
Montana,20180703,20
Montana,20180710,23
Montana,20180717,23
Montana,20180724,33
Montana,20180731,35
Montana,20180807,42
Montana,20180814,72
Montana,20180821,67
Montana,20180828,69
Montana,20180904,70
Montana,20180911,70
Montana,20180918,70
Montana,20180925,70
Montana,20181002,70
Montana,20181009,40
Montana,20181016,35
Montana,20181023,35
Montana,20181030,35
Montana,20181106,20
Montana,20181113,18
Montana,20181120,11
Montana,20181127,9
Montana,20181204,9
Montana,20181211,9
Montana,20181218,9
Montana,20181225,9
Montana,20190101,7
Montana,20190108,7
Montana,20190115,13
Montana,20190122,13
Montana,20190129,13
Montana,20190205,16
Montana,20190212,15
Montana,20190219,10
Montana,20190226,10
Montana,20190305,9
Montana,20190312,6
Montana,20190319,6
Montana,20190326,6
Montana,20190402,6
Montana,20190409,6
Montana,20190416,6
Montana,20190423,10
Montana,20190430,8
Montana,20190507,5
Montana,20190514,5
Montana,20190521,5
Montana,20190528,10
Montana,20190604,11
Montana,20190611,18
Montana,20190618,25
Montana,20190625,24
Montana,20190702,16
Montana,20190709,19
Montana,20190716,19
Montana,20190723,17
Montana,20190730,17
Montana,20190806,25
Montana,20190813,19
Montana,20190820,19
Montana,20190827,19
Montana,20190903,15
Montana,20190910,8
Montana,20190917,8
Montana,20190924,3
Montana,20191001,3
Montana,20191008,0
Montana,20191015,0
Montana,20191022,0
Montana,20191029,0
Montana,20191105,0
Montana,20191112,0
Montana,20191119,0
Montana,20191126,0
Montana,20191203,0
Montana,20191210,5
Montana,20191217,9
Montana,20191224,9
Montana,20191231,10
Montana,20200107,12
Montana,20200114,12
Montana,20200121,8
Montana,20200128,8
Montana,20200204,4
Montana,20200211,3
Montana,20200218,5
Montana,20200225,6
Montana,20200303,11
Montana,20200310,11
Montana,20200317,11
Montana,20200324,12
Montana,20200331,12
Montana,20200407,15
Montana,20200414,19
Montana,20200421,10
Montana,20200428,10
Montana,20200505,30
Montana,20200512,34
Montana,20200519,36
Montana,20200526,35
Montana,20200602,48
Montana,20200609,55
Montana,20200616,67
Montana,20200623,69
Montana,20200630,68
Montana,20200707,56
Montana,20200714,46
Montana,20200721,45
Montana,20200728,47
Montana,20200804,49
Montana,20200811,49
Montana,20200818,63
Montana,20200825,76
Montana,20200901,88
Montana,20200908,88
Montana,20200915,103
Montana,20200922,106
Montana,20200929,133
Montana,20201006,138
Montana,20201013,167
Montana,20201020,158
Montana,20201027,149
Montana,20201103,149
Montana,20201110,136
Montana,20201117,113
Montana,20201124,106
Montana,20201201,104
Montana,20201208,104
Montana,20201215,104
Montana,20201222,104
Montana,20201229,107
Montana,20210105,107
Montana,20210112,124
Montana,20210119,125
Montana,20210126,150
Montana,20210202,170
Montana,20210209,164
Montana,20210216,162
Montana,20210223,162
Montana,20210302,156
Montana,20210309,136
Montana,20210316,136
Montana,20210323,135
Montana,20210330,143
Montana,20210406,151
Montana,20210413,158
Montana,20210420,190
Montana,20210427,198
Montana,20210504,202
Montana,20210511,204
Montana,20210518,204
Montana,20210525,192
Montana,20210601,182
Montana,20210608,188
Montana,20210615,192
Montana,20210622,222
Montana,20210629,252
Montana,20210706,275
Montana,20210713,300
Nebraska,20141230,24
Nebraska,20150106,24
Nebraska,20150113,24
Nebraska,20150120,28
Nebraska,20150127,28
Nebraska,20150203,24
Nebraska,20150210,24
Nebraska,20150217,24
Nebraska,20150224,24
Nebraska,20150303,24
Nebraska,20150310,24
Nebraska,20150317,65
Nebraska,20150324,68
Nebraska,20150331,90
Nebraska,20150407,91
Nebraska,20150414,91
Nebraska,20150421,70
Nebraska,20150428,76
Nebraska,20150505,76
Nebraska,20150512,59
Nebraska,20150519,45
Nebraska,20150526,29
Nebraska,20150602,29
Nebraska,20150609,17
Nebraska,20150616,17
Nebraska,20150623,13
Nebraska,20150630,13
Nebraska,20150707,2
Nebraska,20150714,4
Nebraska,20150721,4
Nebraska,20150728,19
Nebraska,20150804,19
Nebraska,20150811,1
Nebraska,20150818,0
Nebraska,20150825,0
Nebraska,20150901,6
Nebraska,20150908,27
Nebraska,20150915,26
Nebraska,20150922,29
Nebraska,20150929,29
Nebraska,20151006,29
Nebraska,20151013,29
Nebraska,20151020,35
Nebraska,20151027,28
Nebraska,20151103,26
Nebraska,20151110,21
Nebraska,20151117,21
Nebraska,20151124,8
Nebraska,20151201,8
Nebraska,20151208,8
Nebraska,20151215,5
Nebraska,20151222,2
Nebraska,20151229,0
Nebraska,20160105,0
Nebraska,20160112,0
Nebraska,20160119,0
Nebraska,20160126,0
Nebraska,20160202,0
Nebraska,20160209,0
Nebraska,20160216,0
Nebraska,20160223,0
Nebraska,20160301,0
Nebraska,20160308,0
Nebraska,20160315,0
Nebraska,20160322,0
Nebraska,20160329,0
Nebraska,20160405,24
Nebraska,20160412,25
Nebraska,20160419,9
Nebraska,20160426,4
Nebraska,20160503,0
Nebraska,20160510,0
Nebraska,20160517,0
Nebraska,20160524,0
Nebraska,20160531,0
Nebraska,20160607,0
Nebraska,20160614,3
Nebraska,20160621,12
Nebraska,20160628,37
Nebraska,20160705,32
Nebraska,20160712,27
Nebraska,20160719,43
Nebraska,20160726,52
Nebraska,20160802,53
Nebraska,20160809,54
Nebraska,20160816,53
Nebraska,20160823,48
Nebraska,20160830,40
Nebraska,20160906,34
Nebraska,20160913,25
Nebraska,20160920,25
Nebraska,20160927,24
Nebraska,20161004,18
Nebraska,20161011,17
Nebraska,20161018,17
Nebraska,20161025,20
Nebraska,20161101,41
Nebraska,20161108,41
Nebraska,20161115,55
Nebraska,20161122,55
Nebraska,20161129,65
Nebraska,20161206,66
Nebraska,20161213,66
Nebraska,20161220,66
Nebraska,20161227,65
Nebraska,20170103,65
Nebraska,20170110,64
Nebraska,20170117,64
Nebraska,20170124,56
Nebraska,20170131,54
Nebraska,20170207,48
Nebraska,20170214,48
Nebraska,20170221,48
Nebraska,20170228,42
Nebraska,20170307,44
Nebraska,20170314,44
Nebraska,20170321,50
Nebraska,20170328,33
Nebraska,20170404,29
Nebraska,20170411,26
Nebraska,20170418,26
Nebraska,20170425,27
Nebraska,20170502,5
Nebraska,20170509,5
Nebraska,20170516,5
Nebraska,20170523,0
Nebraska,20170530,0
Nebraska,20170606,0
Nebraska,20170613,1
Nebraska,20170620,23
Nebraska,20170627,68
Nebraska,20170704,77
Nebraska,20170711,88
Nebraska,20170718,99
Nebraska,20170725,134
Nebraska,20170801,134
Nebraska,20170808,106
Nebraska,20170815,101
Nebraska,20170822,67
Nebraska,20170829,70
Nebraska,20170905,44
Nebraska,20170912,49
Nebraska,20170919,49
Nebraska,20170926,21
Nebraska,20171003,19
Nebraska,20171010,18
Nebraska,20171017,13
Nebraska,20171024,13
Nebraska,20171031,13
Nebraska,20171107,11
Nebraska,20171114,11
Nebraska,20171121,11
Nebraska,20171128,11
Nebraska,20171205,64
Nebraska,20171212,85
Nebraska,20171219,93
Nebraska,20171226,93
Nebraska,20180102,93
Nebraska,20180109,95
Nebraska,20180116,95
Nebraska,20180123,80
Nebraska,20180130,61
Nebraska,20180206,59
Nebraska,20180213,31
Nebraska,20180220,31
Nebraska,20180227,26
Nebraska,20180306,25
Nebraska,20180313,27
Nebraska,20180320,20
Nebraska,20180327,20
Nebraska,20180403,20
Nebraska,20180410,20
Nebraska,20180417,18
Nebraska,20180424,22
Nebraska,20180501,30
Nebraska,20180508,25
Nebraska,20180515,24
Nebraska,20180522,22
Nebraska,20180529,23
Nebraska,20180605,23
Nebraska,20180612,22
Nebraska,20180619,23
Nebraska,20180626,8
Nebraska,20180703,2
Nebraska,20180710,2
Nebraska,20180717,2
Nebraska,20180724,6
Nebraska,20180731,6
Nebraska,20180807,7
Nebraska,20180814,13
Nebraska,20180821,4
Nebraska,20180828,4
Nebraska,20180904,0
Nebraska,20180911,0
Nebraska,20180918,0
Nebraska,20180925,0
Nebraska,20181002,0
Nebraska,20181009,0
Nebraska,20181016,0
Nebraska,20181023,0
Nebraska,20181030,0
Nebraska,20181106,0
Nebraska,20181113,0
Nebraska,20181120,0
Nebraska,20181127,0
Nebraska,20181204,0
Nebraska,20181211,0
Nebraska,20181218,0
Nebraska,20181225,0
Nebraska,20190101,0
Nebraska,20190108,0
Nebraska,20190115,0
Nebraska,20190122,0
Nebraska,20190129,0
Nebraska,20190205,10
Nebraska,20190212,10
Nebraska,20190219,10
Nebraska,20190226,10
Nebraska,20190305,10
Nebraska,20190312,10
Nebraska,20190319,2
Nebraska,20190326,0
Nebraska,20190402,0
Nebraska,20190409,0
Nebraska,20190416,0
Nebraska,20190423,0
Nebraska,20190430,0
Nebraska,20190507,2
Nebraska,20190514,2
Nebraska,20190521,1
Nebraska,20190528,0
Nebraska,20190604,0
Nebraska,20190611,0
Nebraska,20190618,0
Nebraska,20190625,0
Nebraska,20190702,0
Nebraska,20190709,0
Nebraska,20190716,0
Nebraska,20190723,0
Nebraska,20190730,3
Nebraska,20190806,4
Nebraska,20190813,1
Nebraska,20190820,2
Nebraska,20190827,2
Nebraska,20190903,1
Nebraska,20190910,1
Nebraska,20190917,0
Nebraska,20190924,0
Nebraska,20191001,0
Nebraska,20191008,0
Nebraska,20191015,0
Nebraska,20191022,2
Nebraska,20191029,2
Nebraska,20191105,2
Nebraska,20191112,2
Nebraska,20191119,3
Nebraska,20191126,3
Nebraska,20191203,2
Nebraska,20191210,3
Nebraska,20191217,3
Nebraska,20191224,3
Nebraska,20191231,3
Nebraska,20200107,3
Nebraska,20200114,3
Nebraska,20200121,4
Nebraska,20200128,4
Nebraska,20200204,4
Nebraska,20200211,4
Nebraska,20200218,4
Nebraska,20200225,4
Nebraska,20200303,4
Nebraska,20200310,4
Nebraska,20200317,4
Nebraska,20200324,4
Nebraska,20200331,4
Nebraska,20200407,0
Nebraska,20200414,0
Nebraska,20200421,5
Nebraska,20200428,12
Nebraska,20200505,12
Nebraska,20200512,19
Nebraska,20200519,27
Nebraska,20200526,12
Nebraska,20200602,13
Nebraska,20200609,13
Nebraska,20200616,17
Nebraska,20200623,28
Nebraska,20200630,41
Nebraska,20200707,56
Nebraska,20200714,78
Nebraska,20200721,82
Nebraska,20200728,94
Nebraska,20200804,96
Nebraska,20200811,107
Nebraska,20200818,109
Nebraska,20200825,125
Nebraska,20200901,150
Nebraska,20200908,165
Nebraska,20200915,155
Nebraska,20200922,180
Nebraska,20200929,216
Nebraska,20201006,233
Nebraska,20201013,238
Nebraska,20201020,249
Nebraska,20201027,247
Nebraska,20201103,253
Nebraska,20201110,246
Nebraska,20201117,246
Nebraska,20201124,264
Nebraska,20201201,267
Nebraska,20201208,274
Nebraska,20201215,275
Nebraska,20201222,275
Nebraska,20201229,275
Nebraska,20210105,275
Nebraska,20210112,275
Nebraska,20210119,275
Nebraska,20210126,264
Nebraska,20210202,257
Nebraska,20210209,257
Nebraska,20210216,217
Nebraska,20210223,212
Nebraska,20210302,212
Nebraska,20210309,213
Nebraska,20210316,115
Nebraska,20210323,97
Nebraska,20210330,92
Nebraska,20210406,92
Nebraska,20210413,92
Nebraska,20210420,93
Nebraska,20210427,93
Nebraska,20210504,82
Nebraska,20210511,81
Nebraska,20210518,61
Nebraska,20210525,41
Nebraska,20210601,35
Nebraska,20210608,55
Nebraska,20210615,70
Nebraska,20210622,92
Nebraska,20210629,84
Nebraska,20210706,96
Nebraska,20210713,89
Nevada,20141230,326
Nevada,20150106,326
Nevada,20150113,326
Nevada,20150120,326
Nevada,20150127,336
Nevada,20150203,328
Nevada,20150210,329
Nevada,20150217,329
Nevada,20150224,330
Nevada,20150303,330
Nevada,20150310,333
Nevada,20150317,333
Nevada,20150324,334
Nevada,20150331,346
Nevada,20150407,352
Nevada,20150414,352
Nevada,20150421,354
Nevada,20150428,354
Nevada,20150505,354
Nevada,20150512,354
Nevada,20150519,355
Nevada,20150526,355
Nevada,20150602,355
Nevada,20150609,347
Nevada,20150616,330
Nevada,20150623,330
Nevada,20150630,330
Nevada,20150707,330
Nevada,20150714,330
Nevada,20150721,329
Nevada,20150728,322
Nevada,20150804,322
Nevada,20150811,324
Nevada,20150818,324
Nevada,20150825,324
Nevada,20150901,324
Nevada,20150908,324
Nevada,20150915,324
Nevada,20150922,324
Nevada,20150929,324
Nevada,20151006,324
Nevada,20151013,324
Nevada,20151020,319
Nevada,20151027,319
Nevada,20151103,310
Nevada,20151110,309
Nevada,20151117,302
Nevada,20151124,302
Nevada,20151201,301
Nevada,20151208,301
Nevada,20151215,301
Nevada,20151222,298
Nevada,20151229,298
Nevada,20160105,295
Nevada,20160112,284
Nevada,20160119,243
Nevada,20160126,241
Nevada,20160202,241
Nevada,20160209,226
Nevada,20160216,226
Nevada,20160223,226
Nevada,20160301,226
Nevada,20160308,220
Nevada,20160315,216
Nevada,20160322,214
Nevada,20160329,214
Nevada,20160405,220
Nevada,20160412,220
Nevada,20160419,219
Nevada,20160426,219
Nevada,20160503,201
Nevada,20160510,199
Nevada,20160517,176
Nevada,20160524,167
Nevada,20160531,129
Nevada,20160607,128
Nevada,20160614,123
Nevada,20160621,123
Nevada,20160628,123
Nevada,20160705,123
Nevada,20160712,123
Nevada,20160719,123
Nevada,20160726,123
Nevada,20160802,123
Nevada,20160809,123
Nevada,20160816,123
Nevada,20160823,123
Nevada,20160830,123
Nevada,20160906,125
Nevada,20160913,139
Nevada,20160920,139
Nevada,20160927,139
Nevada,20161004,139
Nevada,20161011,139
Nevada,20161018,129
Nevada,20161025,129
Nevada,20161101,129
Nevada,20161108,113
Nevada,20161115,113
Nevada,20161122,113
Nevada,20161129,113
Nevada,20161206,113
Nevada,20161213,113
Nevada,20161220,112
Nevada,20161227,108
Nevada,20170103,104
Nevada,20170110,49
Nevada,20170117,44
Nevada,20170124,35
Nevada,20170131,35
Nevada,20170207,23
Nevada,20170214,23
Nevada,20170221,6
Nevada,20170228,6
Nevada,20170307,6
Nevada,20170314,6
Nevada,20170321,6
Nevada,20170328,6
Nevada,20170404,6
Nevada,20170411,6
Nevada,20170418,6
Nevada,20170425,6
Nevada,20170502,6
Nevada,20170509,6
Nevada,20170516,6
Nevada,20170523,6
Nevada,20170530,6
Nevada,20170606,6
Nevada,20170613,6
Nevada,20170620,6
Nevada,20170627,6
Nevada,20170704,13
Nevada,20170711,13
Nevada,20170718,21
Nevada,20170725,27
Nevada,20170801,14
Nevada,20170808,14
Nevada,20170815,1
Nevada,20170822,1
Nevada,20170829,1
Nevada,20170905,1
Nevada,20170912,1
Nevada,20170919,1
Nevada,20170926,1
Nevada,20171003,1
Nevada,20171010,1
Nevada,20171017,1
Nevada,20171024,1
Nevada,20171031,1
Nevada,20171107,2
Nevada,20171114,8
Nevada,20171121,8
Nevada,20171128,17
Nevada,20171205,20
Nevada,20171212,34
Nevada,20171219,35
Nevada,20171226,35
Nevada,20180102,35
Nevada,20180109,35
Nevada,20180116,35
Nevada,20180123,35
Nevada,20180130,111
Nevada,20180206,111
Nevada,20180213,111
Nevada,20180220,112
Nevada,20180227,112
Nevada,20180306,112
Nevada,20180313,113
Nevada,20180320,113
Nevada,20180327,109
Nevada,20180403,109
Nevada,20180410,116
Nevada,20180417,116
Nevada,20180424,116
Nevada,20180501,116
Nevada,20180508,116
Nevada,20180515,116
Nevada,20180522,116
Nevada,20180529,116
Nevada,20180605,116
Nevada,20180612,116
Nevada,20180619,117
Nevada,20180626,117
Nevada,20180703,116
Nevada,20180710,116
Nevada,20180717,116
Nevada,20180724,117
Nevada,20180731,135
Nevada,20180807,135
Nevada,20180814,139
Nevada,20180821,139
Nevada,20180828,143
Nevada,20180904,144
Nevada,20180911,144
Nevada,20180918,144
Nevada,20180925,155
Nevada,20181002,155
Nevada,20181009,148
Nevada,20181016,148
Nevada,20181023,148
Nevada,20181030,148
Nevada,20181106,157
Nevada,20181113,157
Nevada,20181120,173
Nevada,20181127,179
Nevada,20181204,178
Nevada,20181211,193
Nevada,20181218,193
Nevada,20181225,193
Nevada,20190101,193
Nevada,20190108,193
Nevada,20190115,193
Nevada,20190122,182
Nevada,20190129,150
Nevada,20190205,145
Nevada,20190212,145
Nevada,20190219,140
Nevada,20190226,100
Nevada,20190305,99
Nevada,20190312,36
Nevada,20190319,35
Nevada,20190326,10
Nevada,20190402,10
Nevada,20190409,1
Nevada,20190416,0
Nevada,20190423,0
Nevada,20190430,0
Nevada,20190507,0
Nevada,20190514,0
Nevada,20190521,0
Nevada,20190528,0
Nevada,20190604,0
Nevada,20190611,0
Nevada,20190618,0
Nevada,20190625,0
Nevada,20190702,0
Nevada,20190709,0
Nevada,20190716,0
Nevada,20190723,0
Nevada,20190730,0
Nevada,20190806,0
Nevada,20190813,0
Nevada,20190820,0
Nevada,20190827,4
Nevada,20190903,10
Nevada,20190910,13
Nevada,20190917,15
Nevada,20190924,15
Nevada,20191001,15
Nevada,20191008,24
Nevada,20191015,50
Nevada,20191022,71
Nevada,20191029,71
Nevada,20191105,71
Nevada,20191112,89
Nevada,20191119,89
Nevada,20191126,100
Nevada,20191203,81
Nevada,20191210,20
Nevada,20191217,6
Nevada,20191224,6
Nevada,20191231,2
Nevada,20200107,2
Nevada,20200114,2
Nevada,20200121,2
Nevada,20200128,4
Nevada,20200204,4
Nevada,20200211,50
Nevada,20200218,50
Nevada,20200225,67
Nevada,20200303,71
